"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72259513911","2020-04-28T04:17:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","65","73",,,,,"76",,"OVC:08 17","29.19","10.00","68","150",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10204/28/20 04:17:02 SPECI KNFW 281017Z 15010KT 10SM OVC017 23/18 A2989 RMK AO2 TSE11 T02280183 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T04:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","65","72","0.00",,,,"79","29.84","BKN:07 17 OVC:08 28","29.19","10.00","68","130",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15904/28/20 04:52:02 METAR KNFW 281052Z 13014KT 10SM BKN017 OVC028 22/18 A2989 RMK AO2 TSE11 SLP106 FRQ LTGICCCCG DSNT SE CB 21 SE MOVG E T02220183 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T05:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","65","71","0.00",,"+0.02","8","81","29.83","BKN:07 20 BKN:07 33 OVC:08 45","29.18","10.00","67","170",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18304/28/20 05:52:02 METAR KNFW 281152Z 17011KT 10SM BKN020 BKN033 OVC045 22/18 A2988 RMK AO2 SLP103 FRQ LTGICCCCG DSNT SE CB 23 SE MOV E 60000 T02170183 10244 20217 58006 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T06:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","66","72",,,,,"83",,"FEW:02 18 FEW:02 35 SCT:04 200","29.19","10.00","68","180",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11004/28/20 06:50:02 SPECI KNFW 281250Z 18009KT 10SM FEW018 FEW035 SCT200 22/19 A2989 RMK AO2 VISNO N $ FIBI (AT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T06:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","67","72","0.00",,,,"84","29.84","FEW:02 18 FEW:02 35 SCT:04 200","29.19","10.00","69","180",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12204/28/20 06:52:02 METAR KNFW 281252Z 18010KT 10SM FEW018 FEW035 SCT200 22/19 A2989 RMK AO2 SLP106 T02220194 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T07:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","68","76","0.00",,,,"77","29.85","SCT:04 13 BKN:07 35 BKN:07 200","29.19","10.00","71","170","22","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12504/28/20 07:52:02 METAR KNFW 281352Z 17011G19KT 10SM SCT013 BKN035 BKN200 24/20 A2989 RMK AO2 SLP107 T02440200 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","68","77","0.00",,"-0.01","0","74","29.84","SCT:04 18 BKN:07 32 BKN:07 180","29.19","10.00","71","180","26","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13504/28/20 08:52:02 METAR KNFW 281452Z 18018G23KT 10SM SCT018 BKN032 BKN180 25/20 A2989 RMK AO2 SLP106 T02500200 50004 VISNO N $ RTX (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T09:30:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","68","80",,,,,"67",,"BKN:07 21 BKN:07 35 BKN:07 200","29.19","10.00","72","190",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11504/28/20 09:30:02 SPECI KNFW 281530Z 19018KT 10SM BKN021 BKN035 BKN200 27/20 A2989 RMK AO2 T02670200 VISNO N $ (AT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","68","81","0.00",,,,"65","29.84","BKN:07 21 BKN:07 35 BKN:07 200","29.19","10.00","72","180",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12604/28/20 09:52:02 METAR KNFW 281552Z 18019KT 10SM BKN021 BKN035 BKN200 27/20 A2989 RMK AO2 SLP105 T02720200 VISNO N $ RTX (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T10:14:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","68","81",,,,,"65",,"SCT:04 20 SCT:04 38 BKN:07 250","29.19","10.00","72","190",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13304/28/20 10:14:02 SPECI KNFW 281614Z 19017KT 10SM SCT020 SCT038 BKN250 27/20 A2989 RMK AO2 PK WND 18026/1559 T02720200 VISNO N $ (AT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","68","84","0.00",,,,"59","29.82","SCT:04 20 SCT:04 38 BKN:07 250","29.18","10.00","73","180","28","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14304/28/20 10:52:02 METAR KNFW 281652Z 18016G24KT 10SM SCT020 SCT038 BKN250 29/20 A2987 RMK AO2 PK WND 18028/1632 SLP098 T02890200 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","68","87","0.00",,"+0.05","8","53","29.79","FEW:02 33","29.15","10.00","74","190","29","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14704/28/20 11:52:02 METAR KNFW 281752Z 19019G25KT 10SM FEW033 31/20 A2984 RMK AO2 PK WND 19040/1724 SLP088 T03060200 10306 20211 58018 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","67","89","0.00",,,,"48","29.76","FEW:02 36 FEW:02 250","29.12","10.00","74","190","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13604/28/20 12:52:02 METAR KNFW 281852Z 19014G24KT 10SM FEW036 FEW250 32/19 A2981 RMK AO2 PK WND 22039/1831 SLP079 T03170194 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","67","89","0.00",,,,"48","29.73","FEW:02 38","29.08","10.00","74","180","29","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12904/28/20 13:52:02 METAR KNFW 281952Z 18018G25KT 10SM FEW038 32/19 A2977 RMK AO2 PK WND 17026/1918 SLP067 T03170194 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","67","92","0.00",,"+0.09","8","44","29.70","SCT:04 40 BKN:07 250","29.05","10.00","75","180","26","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14204/28/20 14:52:02 METAR KNFW 282052Z 18016G23KT 10SM SCT040 BKN250 33/19 A2974 RMK AO2 PK WND 19026/2004 SLP057 T03330194 58031 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","68","92","0.00",,,,"46","29.65","SCT:04 50 BKN:07 250","29.01","10.00","75","150",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11504/28/20 15:52:02 METAR KNFW 282152Z 15015KT 10SM SCT050 BKN250 33/20 A2970 RMK AO2 SLP042 T03330200 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","68","89","0.00",,,,"50","29.67","BKN:07 50 BKN:07 180 OVC:08 250","29.03","10.00","75","180","30","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14304/28/20 16:52:02 METAR KNFW 282252Z 18018G26KT 10SM BKN050 BKN180 OVC250 32/20 A2972 RMK AO2 PK WND 18026/2252 SLP049 T03170200 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","68","88","0.00",,"+0.04","6","52","29.66","FEW:02 50 SCT:04 250","29.02","10.00","74","180","26","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15404/28/20 17:52:02 METAR KNFW 282352Z 18019G23KT 10SM FEW050 SCT250 31/20 A2971 RMK AO2 PK WND 17029/2301 SLP045 T03110200 10333 20306 56013 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.69","69","86","0.00",,,,"57","29.65","FEW:02 60 SCT:04 250","29.00","10.00","74","180",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11004/28/20 18:52:01 METAR KNFW 290052Z 18014KT 10SM FEW060 SCT250 30/21 A2969 RMK AO2 SLP041 T03000206 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","69","83","0.00",,,,"63","29.68","FEW:02 60 SCT:04 250","29.04","10.00","73","160",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11004/28/20 19:52:01 METAR KNFW 290152Z 16009KT 10SM FEW060 SCT250 28/21 A2973 RMK AO2 SLP051 T02830206 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","69","83","0.00",,"-0.04","3","63","29.70","SCT:04 250","29.05","10.00","73","150",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10904/28/20 20:52:01 METAR KNFW 290252Z 15008KT 10SM SCT250 28/21 A2974 RMK AO2 SLP057 T02830206 53013 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T21:35:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","70","82",,"TS:7 |TS TS |",,,"67",,"FEW:02 50 BKN:07 250","29.06","10.00","74","160",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14604/28/20 21:35:02 SPECI KNFW 290335Z 16010KT 10SM TS FEW050CB BKN250 28/21 A2975 RMK AO2 TSB29 FRQ LTGICCCCG NW TS 9 NW MOV SE T02780211 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","71","82","0.01","TS:7 -RA:02 |RA TS TS |RA",,,"69","29.75","FEW:02 50 SCT:04 110 BKN:07 250","29.10","10.00","74","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18004/28/20 21:52:02 METAR KNFW 290352Z 19007KT 10SM -TSRA FEW050CB SCT110 BKN250 28/22 A2980 RMK AO2 RAB49 TSB29 PRESRR SLP074 FRQ LTGICCCCG N TS 4 N MOV SE P0000 T02780217 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","65","74","0.04","TS:7 -RA:02 |RA TS TS |RA",,,"74","29.80","SCT:04 27 BKN:07 49 OVC:08 95","29.15","10.00","68","020","26","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15704/28/20 22:52:02 METAR KNFW 290452Z 02017G23KT 10SM -TSRA SCT027 BKN049 OVC095 23/18 A2984 RMK AO2 PK WND 16027/0402 PRESRR SLP091 P0004 T02330183 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","64","71","0.03","TS:7 |TS TS |","-0.12","1","79","29.83","SCT:04 70","29.18","10.00","67","030",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15204/28/20 23:52:02 METAR KNFW 290552Z 03009KT 10SM TS SCT070 22/18 A2987 RMK AO2 RAE01 SLP100 P0004 60008 T02170178 10311 20217 403330211 51042 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-28T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"81",,,"29.13",,"15.5","16","11.3","0","92","70","190","46","0.08",,,"180","26","TS RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75424 HR PRECIPITATION (IN):0.08  24 HR MAX TEMP (F):92 24 HR MAX TEMP TIME (LST):1601 24 HR MIN TEMP (F):70 24 HR MIN TEMP TIME (LST):0628 AVERAGE STATION PRESSURE:29.125 MINIMUM SEA LEVEL PRESSURE:29.65 TIME OF OCCURRENCE:1907 PEAK WIND SPEED (MPH):46  PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):1124  FASTEST 2MIN SPEED (MPH):26 FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):1357 AVERAGE WIND SPEED (MPH):15.5 24 HR AVG TEMP (F):81 DEPART FROM NORMAL:+81  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:16  LATEST DAY MAX TEMP (0700-1900 LST):92  LATEST NIGHT MIN TEMP(1900-0800 LST):70 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.04 0.03","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0545","1910",,
"72259513911","2020-04-29T00:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","58","71","0.00","TS:7 |TS TS |",,,"63","29.85","OVC:08 70","29.21","10.00","63","040","22","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11304/29/20 00:52:02 METAR KNFW 290652Z 04011G19KT 10SM TS OVC070 22/14 A2990 RMK AO2 SLP109 T02170144 VISNO N $ RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T01:03:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","56","72",,,,,"57",,"OVC:08 75","29.21","10.00","62","030","22","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10704/29/20 01:03:02 SPECI KNFW 290703Z 03010G19KT 10SM OVC075 22/13 A2990 RMK AO2 TSE0657 T02220133 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","57","69","0.00",,,,"66","29.84","OVC:08 80","29.18","10.00","62","020",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11104/29/20 01:52:02 METAR KNFW 290752Z 02009KT 10SM OVC080 21/14 A2988 RMK AO2 TSE0657 SLP104 T02060139 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T02:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","57","69","0.00",,"-0.04","1","66","29.86","OVC:08 95","29.21","10.00","62","010",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10904/29/20 02:52:02 METAR KNFW 290852Z 01009KT 10SM OVC095 21/14 A2991 RMK AO2 SLP112 T02060139 51012 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T03:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","56","68","0.00",,,,"65","29.93","SCT:04 100","29.28","10.00","61","020","24","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11304/29/20 03:52:02 METAR KNFW 290952Z 02015G21KT 10SM SCT100 20/13 A2998 RMK AO2 PRESRR SLP136 T02000133 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T04:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","50","66","0.00",,,,"56","29.97","CLR:00","29.32","10.00","57","020",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10004/29/20 04:52:02 METAR KNFW 291052Z 02015KT 10SM CLR 19/10 A3002 RMK AO2 SLP150 T01890100 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T05:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","48","64","0.00",,"-0.14","1","56","30.00","FEW:02 100 BKN:07 250","29.35","10.00","55","350",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13904/29/20 05:52:02 METAR KNFW 291152Z 35008KT 10SM FEW100 BKN250 18/09 A3005 RMK AO2 SLP159 70008 T01780089 10222 20178 51047 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T06:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","53","64","0.00",,,,"68","30.03","SCT:04 120 BKN:07 250","29.38","10.00","58","340",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11504/29/20 06:52:02 METAR KNFW 291252Z 34009KT 10SM SCT120 BKN250 18/12 A3008 RMK AO2 SLP168 T01780117 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T07:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","50","68","0.00",,,,"53","30.04","SCT:04 120 BKN:07 250","29.40","10.00","58","350",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11504/29/20 07:52:02 METAR KNFW 291352Z 35010KT 10SM SCT120 BKN250 20/10 A3010 RMK AO2 SLP174 T02000100 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","44","72","0.00",,"-0.05","1","37","30.05","FEW:02 250","29.40","10.00","57","340",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11404/29/20 08:52:02 METAR KNFW 291452Z 34011KT 10SM FEW250 22/07 A3010 RMK AO2 SLP176 T02220067 51017 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","41","74","0.00",,,,"31","30.07","FEW:02 250","29.42","10.00","56","340",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10804/29/20 09:52:02 METAR KNFW 291552Z 34015KT 10SM FEW250 23/05 A3012 RMK AO2 SLP182 T02330050 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","37","76","0.00",,,,"24","30.07","FEW:02 250","29.43","10.00","56","330",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10804/29/20 10:52:02 METAR KNFW 291652Z 33015KT 10SM FEW250 24/03 A3013 RMK AO2 SLP184 T02440028 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","35","78","0.00",,"-0.02","0","21","30.07","FEW:02 250","29.42","10.00","56","340","32","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14704/29/20 11:52:02 METAR KNFW 291752Z 34020G28KT 10SM FEW250 26/02 A3012 RMK AO2 PK WND 33028/1747 SLP182 T02560017 10256 20172 50006 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","37","80","0.00",,,,"21","30.05","FEW:02 250","29.40","10.00","57","320","29","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12904/29/20 12:52:02 METAR KNFW 291852Z 32019G25KT 10SM FEW250 27/03 A3010 RMK AO2 PK WND 33028/1831 SLP175 T02670028 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","35","81","0.00",,,,"19","30.03","FEW:02 250","29.38","10.00","57","330","33","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12904/29/20 13:52:02 METAR KNFW 291952Z 33020G29KT 10SM FEW250 27/02 A3008 RMK AO2 PK WND 31031/1908 SLP168 T02720017 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-04-29T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","33","82","0.00",,"+0.06","6","17","30.01","FEW:02 250","29.36","10.00","57","320",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13204/29/20 14:52:02 METAR KNFW 292052Z 32018KT 10SM FEW250 28/01 A3006 RMK AO2 PK WND 32029/2017 SLP161 T02780006 56021 VISNO N $ (DJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
